Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,JPM,XOM,JNJ,PG,HD,CVX,XLK,XLF,XLE,XLV,XLI,XLP,TLT,IEF,HYG,LQD,GLD,SLV,USO,UUP,SPY,QQQ,EEM,EFA
2019-09-10,51.98722839355469,127.95552062988281,59.71675491333008,91.02749633789062,4.545137882232666,184.40383911132812,96.88411712646484,52.837303161621094,106.94831848144531,100.34468078613281,195.99163818359375,89.82130432128906,37.839454650878906,24.444101333618164,22.088594436645508,80.10395050048828,69.66156005859375,50.26405334472656,114.22978210449219,94.1412582397461,59.99026107788086,97.84164428710938,140.17999267578125,16.850000381469727,95.83999633789062,22.61703109741211,268.5119323730469,182.56591796875,35.31855010986328,52.759281158447266
2019-09-11,53.64018249511719,127.99312591552734,60.425018310546875,91.14949798583984,4.573672771453857,186.7018280029297,97.1493911743164,52.73466491699219,108.28569030761719,101.50814056396484,195.70571899414062,89.401123046875,38.234378814697266,24.583993911743164,22.1103458404541,80.89887237548828,70.31232452392578,50.445579528808594,114.02677917480469,94.0487289428711,59.98338317871094,97.76405334472656,141.02999877929688,16.950000762939453,93.44000244140625,22.68464469909668,270.4213562011719,184.28013610839844,35.565895080566406,53.0522575378418
2019-09-12,53.52022171020508,129.3094940185547,61.16645812988281,92.17749786376953,4.572182655334473,185.69151306152344,97.74626922607422,52.771331787109375,107.67479705810547,102.76372528076172,196.66458129882812,89.50432586669922,38.44126510620117,24.71512794494629,21.972564697265625,80.87239837646484,70.35687255859375,50.6518440246582,113.27976989746094,93.83829498291016,60.01776123046875,97.63213348388672,141.32000732421875,16.920000076293945,91.76000213623047,22.61703109741211,271.35797119140625,185.04623413085938,35.82176971435547,53.36149597167969
2019-09-13,52.479026794433594,129.1214141845703,61.41707229614258,91.96700286865234,4.514369487762451,185.4141387939453,99.66952514648438,53.25518035888672,107.96373748779297,102.21967315673828,196.81602478027344,89.56329345703125,38.15916061401367,24.907461166381836,22.1466064453125,80.82823181152344,70.74024963378906,50.36307907104492,110.86026000976562,92.98007202148438,59.907798767089844,96.75519561767578,140.14999389648438,16.309999465942383,91.5199966430664,22.583223342895508,271.1777648925781,184.3854522705078,36.02646255493164,53.66260528564453
2019-09-16,52.75491714477539,128.1905517578125,61.001033782958984,90.39199829101562,4.471444129943848,184.453369140625,98.7824935913086,54.054317474365234,106.9400634765625,100.23587799072266,194.3009490966797,91.49463653564453,38.06513214111328,24.820037841796875,22.8898983001709,80.65156555175781,70.67781066894531,49.87627410888672,112.27300262451172,93.38397216796875,60.12089157104492,97.24410247802734,141.32000732421875,16.739999771118164,102.63999938964844,22.68464469909668,270.3401794433594,183.56190490722656,35.74501037597656,53.182456970214844
2019-09-17,52.94684600830078,129.18727111816406,60.91435623168945,91.12750244140625,4.492783546447754,186.2957305908203,98.29338836669922,53.64374923706055,107.04739379882812,101.41609191894531,193.6448516845703,91.3250732421875,38.220272064208984,24.84626007080078,22.570825576782227,80.77525329589844,70.6421890258789,50.1485481262207,112.8819808959961,93.62794494628906,60.15524673461914,97.4924087524414,141.60000610351562,16.860000610351562,98.31999969482422,22.583223342895508,271.0247497558594,184.44293212890625,35.74501037597656,53.36149597167969
2019-09-18,53.44345474243164,130.24978637695312,61.05155563354492,90.87300109863281,4.4657368659973145,186.35511779785156,99.2799072265625,53.38715362548828,107.65828704833984,101.62535095214844,194.16636657714844,91.5388412475586,38.215579986572266,24.93368911743164,22.462055206298828,80.76641082763672,70.53523254394531,50.23107147216797,113.36099243164062,93.66161346435547,60.12089157104492,97.73298645019531,140.7100067138672,16.549999237060547,96.80000305175781,22.667739868164062,271.1868591308594,184.36631774902344,35.60001754760742,53.296390533447266
2019-09-19,53.00923156738281,132.6475830078125,61.35367965698242,91.07499694824219,4.390308380126953,188.33616638183594,98.96488952636719,53.027923583984375,107.41062927246094,102.03551483154297,191.88674926757812,91.15552520751953,38.30020523071289,24.820037841796875,22.404041290283203,81.14619445800781,70.17860412597656,50.22281265258789,113.70201110839844,93.70370483398438,60.052127838134766,98.01236724853516,141.27999877929688,16.6200008392334,97.5199966430664,22.61703109741211,271.1687316894531,184.67274475097656,35.45502471923828,53.475425720214844
2019-09-20,52.23432922363281,131.11488342285156,60.912376403808594,89.70800018310547,4.284855365753174,188.12815856933594,98.56697082519531,52.84464645385742,108.68195343017578,102.3200912475586,188.9847412109375,91.64204406738281,37.853580474853516,24.674175262451172,22.422330856323242,81.59854125976562,69.73497009277344,50.06345748901367,115.20405578613281,94.24227905273438,60.12776184082031,98.68753051757812,142.9499969482422,16.799999237060547,97.5999984741211,22.676191329956055,269.8876953125,182.71917724609375,35.489139556884766,53.353363037109375
2019-09-23,52.47183609008789,130.83277893066406,61.152587890625,89.26499938964844,4.338202953338623,185.0476837158203,98.55036926269531,52.88129425048828,108.75625610351562,103.14041137695312,190.31378173828125,92.0696029663086,37.971492767333984,24.718107223510742,22.42965316772461,81.16395568847656,69.60057067871094,50.26264572143555,115.17967987060547,94.37689208984375,60.100257873535156,98.61767578125,143.75,17.510000228881836,97.68000030517578,22.71000099182129,269.82421875,182.7998046875,35.52325439453125,53.21500778198242
